PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17
0.42288258784391874,0.5700151116406712,-0.9102097766785607,-0.1322940169529886,0.5659155980274243,0.46835207248590893,-0.5791113464980882,0.15792953704307333,-0.876400147528095,-0.4924926505205612,-0.5804267354341056,0.31481332078872637,-0.622172375115292,-0.028591579140466394,0.36559335000267823,0.5884424015140182,0.08671969570926391
1.450968189528294,-0.10759533537625401,0.5421206855822228,-0.5813036854312612,-0.316414196833573,-0.4819367114850481,-0.23176313738932966,-0.2673164794900055,0.8235756229052106,-0.22124178373711945,-0.34149537758972603,-0.5278757126709147,0.0847122769979417,0.3518928299633138,-0.5760894928867892,-0.3817022787829112,0.6406507853045779
0.2224843614145503,1.0572481845845543,-1.5555668560870246,-1.021260828812506,0.37842041265656307,0.35666884909897234,0.486527901002092,-0.6697890023528336,-0.35299117622175163,0.8211547830139883,-0.4673967417855164,-0.5212327810347834,-0.09426958923659864,-0.6060627463556769,-0.779914888128644,0.4749431321476573,0.6851749279865939
-1.7558729094281644,-1.3454444898252031,-1.1188142005661903,-0.6911871267162756,1.0824036503184777,0.3792924033724724,0.22373471907187437,-0.19471364298426444,-0.04693713501047003,0.09191878181328988,-0.15515921415635156,0.08096052135015652,0.17267055300383505,-0.03159692983095791,-0.2559294873550674,-0.1844846622705686,0.006359608421553264
1.6024092413032278,-0.771863118222843,0.8737097110449362,-0.5211890162619731,0.149205896604038,-0.553999531005304,0.40369812297794816,-0.13918878741139404,-0.23110165410878303,-0.009950917061807119,-0.47063206404245705,0.15135708599196374,0.11039863096887859,-0.5477412175723297,0.016768311163122163,0.7597707167702179,-0.08766947030266348
-0.7074426659427802,-1.7432972592247435,0.2994956335992124,-0.3457521464959461,0.4529495051118648,0.4293627142812889,-0.29047960657624056,-0.16513401287904114,-0.09053938685386298,0.04837058902045771,-0.06813986805773284,0.14746968774473712,-0.6381217514723717,0.1610569927533652,-0.2181377714150774,0.00606564651017729,0.08855638433136578
0.6747652962952743,-0.6604009291519112,-0.6466111970580908,0.8483374609318702,-1.2993527982038626,-0.5664441675585532,0.2345106773574881,-0.8986592319777414,0.29853564667019394,-0.7187814417593248,0.2309419357203047,0.9373799762526959,0.7166606862210962,0.06993703873121032,0.14254814960924878,-0.4289749085846791,-0.09079758114906733
-0.08277919937376324,-2.0437763493948573,0.6110132706886436,-0.09621433448049,0.15849638898188362,0.4131637629370638,0.7544709639965377,-0.3303224613089506,0.019889502734469877,-0.10152793017034739,0.005892747805944287,0.17650589098383118,-0.5151387388344125,-0.4373157704701728,-0.04055983010012798,-0.12148946607956648,0.12229530833383939
2.0038725227951972,0.29399139520658524,0.2711765406948966,0.1860675269612848,-0.039916902884999564,0.40334202355946625,-0.3993593503217058,-0.536128371657475,-0.13286345006914757,0.43256709757136375,0.18280515955583046,-0.08257938769366036,0.09066221506562716,0.43706809239772,0.4421545951192466,-0.5551095604071796,-0.6505801790152221
1.1726588179312687,-0.11106092105866139,-0.19773515117490648,0.04252761253146864,-0.15275765946144054,-0.35841066306040026,-0.26830765105623755,0.9121692841905378,0.3600653847527624,0.3719457711677497,0.38048673654530996,-0.02550184791904475,-0.35749838743547535,0.960030721065275,-0.2136576936714581,0.8000993901443599,0.047288740094331455
2.8078933483829345,0.8733979828827563,0.3165438059564972,0.6345043255923765,-0.1566276937809981,-0.38098017101361076,0.031892533191181016,0.8339906387280477,0.20248059209791025,0.3054873552404342,-0.9486388541648473,0.251199661814988,-0.3924230728750184,-0.7983704444988796,-0.03993569111946621,0.10707981726712641,0.055764864297178585
2.1724888394984334,1.6199821159203869,-0.7461883792886864,0.6884270846015111,-0.2429415093597903,-0.4885991272763379,-0.40125491941734986,-0.2229929909951622,-0.6447012952807925,-0.16488662655134723,0.04731418713476807,0.3626807333407829,0.26622140733947053,0.23694432495783418,-0.10487398068911691,-0.08281376572547719,-0.7636371476722991
-0.6504197280356592,-1.311645292686318,-0.17607333492370625,1.1431013625001976,-0.17507747899149234,0.5844439038988367,-0.91836406245932,-0.1239618856338385,0.6753566797785014,-0.5152144427514993,1.1253766568730543,0.0012412460359911837,-0.2194672542410698,-0.08662290543161902,-0.10017023699273708,0.03102140273241122,0.11174455908632813
0.7916984990105335,-0.43532661609812373,0.008365920665588722,-0.05978789147937624,0.7440277739187126,0.43467514897563786,-0.7432593191077042,0.21956605422480596,-0.35608299711373553,0.35613206773580147,0.42686910969552566,0.30215694955731465,-0.7124301526040464,0.15562439495816777,0.6535739149500785,-0.20104091302635546,0.17509949434961986
0.24580870120462894,-2.0407621690150686,0.5720569499064324,-0.0984963095549185,0.0026049188879510438,-0.5586258195087563,0.6214257219326627,-0.055146971333554035,-0.006974760663451041,0.07031904252755244,0.8422288602062712,0.455590956237108,-0.28366548607127745,-0.3757397264292519,0.028785963548909832,-0.17788386470912199,0.1291685896757
